date,daily_quantity_실리콘_계란찜기(소),daily_quantity_실리콘_뒤짐개,daily_quantity_실리콘_볶음주걱,daily_quantity_내열장갑,daily_quantity_실리콘_계란찜기(대),daily_quantity_실리콘_도마(대),daily_quantity_실리콘_냄비잡이,daily_quantity_실리콘_스테인리스집게(소),daily_quantity_오픈수납함,daily_quantity_실리콘_계란찜기(중),daily_quantity_실리콘_도마(중),daily_quantity_실리콘_멀티스푼,daily_quantity_실리콘_비누받침,daily_quantity_실리콘_스테인리스집게(대),daily_quantity_실리콘_다용도 오일브러쉬,daily_quantity_실리콘_덮개세트_샤크
2023-08-25 0:00,0,40,20,0,0,0,0,24,3,0,0,30,0,24,0,0
2023-08-26 0:00,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0
2023-08-27 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-08-28 0:00,2,0,0,0,0,0,0,0,152,0,0,0,0,96,0,0
2023-08-29 0:00,0,0,0,0,0,1,0,2,208,1,0,0,0,1,0,0
2023-08-30 0:00,0,0,0,3,0,0,0,0,13,1,0,0,0,0,0,0
2023-08-31 0:00,1,0,0,0,0,6,31,0,24,0,0,0,30,1,0,0
2023-09-01 0:00,7,20,15,2,10,1,0,0,37,8,6,0,0,0,0,0
2023-09-02 0:00,2,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0
2023-09-03 0:00,0,0,0,0,1,0,0,0,15,3,0,0,0,0,0,0
2023-09-04 0:00,0,3,0,0,0,0,0,2,16,0,0,0,0,3,0,0
2023-09-05 0:00,0,0,0,49,2,2,0,60,35,0,0,0,0,24,40,0
2023-09-06 0:00,1,15,10,0,1,0,0,0,10,0,15,0,0,0,0,0
2023-09-07 0:00,0,0,0,0,0,0,0,0,12,0,7,10,0,0,0,0
2023-09-08 0:00,1,20,20,0,0,10,0,0,13,1,0,20,0,0,0,0
2023-09-09 0:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2023-09-10 0:00,4,0,0,0,0,1,0,0,10,0,1,0,0,2,0,0
2023-09-11 0:00,0,0,0,56,0,1,0,0,6,1,0,0,0,144,0,0
2023-09-12 0:00,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0
2023-09-13 0:00,0,0,0,0,0,0,0,0,6,1,0,30,0,0,0,0
2023-09-14 0:00,0,0,0,0,0,0,0,5,38,1,0,0,0,0,0,0
2023-09-15 0:00,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0
2023-09-16 0:00,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1
2023-09-17 0:00,0,0,0,0,1,1,0,0,5,1,1,0,0,0,0,0
2023-09-18 0:00,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2023-09-19 0:00,0,0,0,0,0,25,0,0,5,1,0,0,0,36,0,0
2023-09-20 0:00,0,0,0,0,0,0,1000,1,1,1,0,0,0,0,0,0
2023-09-21 0:00,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
2023-09-22 0:00,0,0,0,-1,0,0,0,0,5,0,0,0,0,0,0,0
2023-09-23 0:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2023-09-24 0:00,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0
2023-09-25 0:00,0,30,30,0,0,0,0,0,30,1,20,20,0,0,0,0
2023-09-26 0:00,10,0,20,0,0,0,0,0,6,1,0,0,0,0,0,0
2023-09-27 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-28 0:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-29 0:00,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0
2023-09-30 0:00,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2023-10-01 0:00,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0
2023-10-02 0:00,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,0
2023-10-03 0:00,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
2023-10-04 0:00,0,0,0,0,0,2,0,0,72,1,0,0,0,0,0,0
2023-10-05 0:00,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
2023-10-06 0:00,0,0,30,0,0,6,26,0,34,0,5,32,0,0,0,0
2023-10-07 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-10-08 0:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2023-10-09 0:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2023-10-10 0:00,0,0,0,0,0,5,0,0,8,1,0,12,0,1,0,5
2023-10-11 0:00,0,0,0,0,0,0,0,2,11,2,0,0,0,0,0,0
2023-10-12 0:00,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0
2023-10-13 0:00,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0
2023-10-14 0:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2023-10-15 0:00,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0
2023-10-16 0:00,0,0,0,10,0,0,12,0,27,0,2,0,0,96,0,7
2023-10-17 0:00,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,23
2023-10-18 0:00,2,0,0,0,1,0,0,3,18,2,0,0,0,1,0,0
2023-10-19 0:00,0,8,0,0,0,0,0,12,9,1,0,0,0,0,0,0
2023-10-20 0:00,0,0,33,0,0,6,10,0,0,0,6,0,0,0,0,0
2023-10-21 0:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2023-10-22 0:00,1,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0
2023-10-23 0:00,0,0,1,0,0,0,0,0,52,0,0,0,0,52,0,0
2023-10-24 0:00,15,30,0,0,0,21,0,1,26,0,0,30,0,1,0,0
2023-10-25 0:00,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0
2023-10-26 0:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2023-10-27 0:00,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
2023-10-28 0:00,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
2023-10-29 0:00,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0
2023-10-30 0:00,0,0,0,0,0,2,0,0,186,2,0,0,0,0,0,0
2023-10-31 0:00,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2023-11-01 0:00,0,0,0,0,0,2,0,0,123,1,0,0,0,0,0,0
2023-11-02 0:00,0,0,0,0,0,0,0,0,1,2,0,0,15,0,0,0
2023-11-03 0:00,0,0,0,0,0,0,0,0,85,1,0,0,0,0,0,0
2023-11-04 0:00,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0
2023-11-05 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-06 0:00,0,30,0,0,0,0,20,36,145,1,0,0,50,-40,-25,-17
2023-11-07 0:00,1,0,0,80,1,6,0,0,67,1,43,40,0,0,1,0
2023-11-08 0:00,0,0,0,0,0,10,0,1,30,2,20,0,10,40,3,9
2023-11-09 0:00,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
2023-11-10 0:00,1,20,20,0,5,0,0,0,10,6,0,10,0,0,0,0
2023-11-11 0:00,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
2023-11-12 0:00,1,0,0,1,0,0,0,0,14,1,0,0,0,0,0,0
2023-11-13 0:00,0,0,0,0,1,1,0,1,30,3,0,0,0,97,0,0
2023-11-14 0:00,1,0,0,0,1,5,0,0,23,1,0,0,0,0,0,0
2023-11-15 0:00,0,0,0,0,1,0,0,0,17,1,0,0,0,0,0,0
2023-11-16 0:00,0,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0
2023-11-17 0:00,0,18,10,9,0,8,0,0,8,1,0,0,0,0,0,0
2023-11-18 0:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-11-19 0:00,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0
2023-11-20 0:00,0,0,0,0,0,0,0,0,78,1,0,0,0,0,0,0
2023-11-21 0:00,0,0,0,60,0,0,0,5,18,1,1,0,0,5,0,0
2023-11-22 0:00,0,0,0,0,2,2,0,0,0,0,0,0,0,0,50,0
2023-11-23 0:00,0,0,20,0,0,0,20,0,1,1,0,20,0,0,140,0
2023-11-24 0:00,0,0,0,10,0,0,0,0,170,0,0,0,0,0,0,0
2023-11-25 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
2023-11-26 0:00,0,0,0,0,1,0,0,0,16,2,0,0,0,0,0,0
2023-11-27 0:00,2,0,0,0,6,0,0,1,62,8,0,0,0,48,60,1
2023-11-28 0:00,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0
2023-11-29 0:00,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
2023-11-30 0:00,1,0,0,0,0,0,0,0,16,3,0,10,0,0,0,0
2023-12-01 0:00,0,10,15,0,4,6,0,0,4,0,6,15,8,0,0,0
2023-12-02 0:00,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
2023-12-03 0:00,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2023-12-04 0:00,0,0,0,4,0,0,0,36,33,0,0,0,0,0,0,0
2023-12-05 0:00,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
2023-12-06 0:00,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0
2023-12-07 0:00,0,0,0,0,0,0,30,36,26,2,30,30,0,0,0,0
2023-12-08 0:00,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0
2023-12-09 0:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2023-12-10 0:00,0,0,0,0,0,1,0,0,12,1,0,0,0,0,0,0
2023-12-11 0:00,1,0,0,0,1,1,0,0,165,0,0,0,0,154,0,0
2023-12-12 0:00,0,0,0,0,0,1,0,0,38,0,0,0,0,0,0,0
2023-12-13 0:00,0,0,0,0,0,0,0,0,130,101,0,0,-10,0,-18,0
2023-12-14 0:00,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
2023-12-15 0:00,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0
2023-12-16 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-17 0:00,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0
2023-12-18 0:00,0,0,0,0,0,0,0,0,263,0,0,0,0,96,0,0
2023-12-19 0:00,0,30,0,0,0,0,20,0,29,2,0,0,30,0,100,0
2023-12-20 0:00,0,0,0,0,0,0,0,0,124,1,0,0,0,0,0,0
2023-12-21 0:00,0,30,42,0,0,20,0,0,30,1,0,30,0,0,0,26
2023-12-22 0:00,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1
2023-12-23 0:00,0,0,0,0,0,2,0,1,18,0,0,0,0,0,0,0
2023-12-24 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-25 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-26 0:00,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0
2023-12-27 0:00,0,0,0,0,0,1,10,0,34,0,0,0,0,0,10,0
2023-12-28 0:00,1,0,0,0,0,6,0,1,7,1,0,0,0,0,0,0
2023-12-29 0:00,7,30,40,0,5,15,0,0,4,0,29,30,0,0,15,0
2023-12-30 0:00,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0
2023-12-31 0:00,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0
2024-01-01 0:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-02 0:00,0,0,0,0,0,0,0,0,64,1,0,0,0,192,0,0
2024-01-03 0:00,0,0,0,0,0,1,10,0,19,1,0,0,0,0,0,5
2024-01-04 0:00,0,0,0,0,0,0,0,0,21,0,0,0,10,0,0,0
2024-01-05 0:00,0,12,0,10,0,0,20,0,0,0,0,0,0,2,0,0
2024-01-06 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-01-07 0:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2024-01-08 0:00,0,0,0,0,0,0,22,0,8,0,16,0,0,0,40,0
2024-01-09 0:00,1,30,0,0,0,2,0,0,1,0,0,0,40,0,0,0
2024-01-10 0:00,1,0,10,0,0,0,0,0,26,1,0,15,0,0,0,0
2024-01-11 0:00,0,0,0,0,2,0,12,0,16,0,8,0,0,0,0,0
2024-01-12 0:00,8,15,0,0,0,0,0,0,6,13,0,15,0,0,0,0
2024-01-13 0:00,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
2024-01-14 0:00,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2024-01-15 0:00,0,0,0,0,0,1,0,0,40,0,0,0,0,0,0,0
2024-01-16 0:00,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2024-01-17 0:00,0,0,0,0,0,0,6,1,13,0,0,0,0,0,0,0
2024-01-18 0:00,0,0,0,0,0,6,0,0,-7,3,6,0,0,0,0,0
2024-01-19 0:00,0,90,30,0,0,1,0,0,5,3,0,30,0,0,0,0
2024-01-20 0:00,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0
2024-01-21 0:00,0,0,0,0,0,3,0,0,15,0,0,0,0,0,0,0
2024-01-22 0:00,0,0,80,8,0,1,8,0,84,0,6,10,0,0,0,0
2024-01-23 0:00,0,0,0,50,0,28,20,1,0,1,20,40,0,0,0,29
2024-01-24 0:00,1,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0
2024-01-25 0:00,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0
2024-01-26 0:00,0,0,0,0,0,0,0,0,48,1,0,0,0,0,0,0
2024-01-27 0:00,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
2024-01-28 0:00,0,0,0,0,0,3,0,0,17,2,0,0,0,0,0,0
2024-01-29 0:00,0,0,0,0,0,0,0,1,303,0,0,0,0,0,0,0
2024-01-30 0:00,0,0,0,0,0,2,0,0,36,0,0,12,0,0,0,0
2024-01-31 0:00,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,0
2024-02-01 0:00,0,0,0,0,0,0,0,0,19,1,0,0,40,0,0,0
2024-02-02 0:00,0,0,5,0,0,1,0,0,4,0,0,10,10,0,0,0
2024-02-03 0:00,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0
2024-02-04 0:00,0,0,0,0,0,0,0,0,6,1,0,0,0,0,2,0
2024-02-05 0:00,1,0,0,0,0,1,0,0,16,0,0,0,0,0,1,0
2024-02-06 0:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2024-02-07 0:00,0,14,13,0,0,-1,0,0,2,0,0,5,0,0,0,0
2024-02-08 0:00,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
2024-02-09 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-02-10 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
2024-02-12 0:00,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2024-02-13 0:00,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0
2024-02-14 0:00,0,5,0,0,0,0,0,0,28,0,1,0,0,0,0,1
2024-02-15 0:00,0,0,0,0,0,0,0,0,15,2,0,0,0,1,0,0
2024-02-16 0:00,0,30,0,0,10,0,0,36,25,7,0,18,40,0,0,0
2024-02-17 0:00,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
2024-02-18 0:00,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
2024-02-19 0:00,0,30,30,-1,0,3,20,36,211,9,10,0,0,0,0,0
2024-02-20 0:00,0,0,0,0,0,0,0,0,24,4,0,0,0,0,0,0
2024-02-21 0:00,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0
2024-02-22 0:00,0,10,10,0,0,0,0,0,11,1,0,5,10,0,0,0
2024-02-23 0:00,10,30,30,20,10,1,20,12,67,11,0,45,20,12,0,0
2024-02-24 0:00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2024-02-25 0:00,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2024-02-26 0:00,0,10,0,8,0,0,10,0,100,0,0,0,0,0,0,-2
2024-02-27 0:00,10,31,0,0,5,2,0,1,15,10,0,1,30,0,0,0
2024-02-28 0:00,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
2024-02-29 0:00,0,0,0,0,0,6,0,0,13,0,6,0,0,0,0,0
2024-03-01 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-02 0:00,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
2024-03-03 0:00,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
2024-03-04 0:00,0,0,0,0,0,5,0,0,38,0,0,0,0,0,0,0
2024-03-05 0:00,0,0,0,0,0,0,0,0,235,0,0,0,0,12,2,1
2024-03-06 0:00,0,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0
2024-03-07 0:00,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
2024-03-08 0:00,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0
2024-03-09 0:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2024-03-10 0:00,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
2024-03-11 0:00,0,0,0,0,5,10,0,1,156,0,0,0,0,0,0,20
2024-03-12 0:00,0,10,0,0,2,20,0,-1,24,0,20,0,0,0,0,0
2024-03-13 0:00,1,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0
2024-03-14 0:00,0,0,0,0,0,0,0,1,10,0,0,0,0,48,0,0
2024-03-15 0:00,10,0,0,0,10,8,0,1,20,9,10,0,0,0,0,0
2024-03-16 0:00,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2024-03-17 0:00,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
2024-03-18 0:00,0,0,0,0,0,0,0,0,100,0,0,0,0,144,0,0
2024-03-19 0:00,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
2024-03-20 0:00,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0
2024-03-21 0:00,6,0,60,20,0,0,20,0,46,4,0,30,30,0,0,2
2024-03-22 0:00,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0
2024-03-23 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-03-24 0:00,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
2024-03-25 0:00,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0
2024-03-26 0:00,0,30,30,0,0,0,27,36,6,0,0,40,0,10,0,0
2024-03-27 0:00,0,0,0,0,-1,0,0,0,15,0,0,0,0,0,0,0
2024-03-28 0:00,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0
2024-03-29 0:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2024-03-30 0:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2024-03-31 0:00,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2024-04-01 0:00,0,0,0,6,1,6,0,3,17,0,0,15,0,96,0,0
2024-04-02 0:00,0,0,0,0,0,0,0,1,9,1,0,0,0,0,0,0
2024-04-03 0:00,0,0,0,0,0,0,0,10,59,0,0,0,0,11,0,0
2024-04-04 0:00,0,0,0,0,0,0,0,0,39,0,0,0,0,1,0,0
2024-04-05 0:00,0,50,0,0,0,20,0,0,5,0,0,20,0,48,0,0
2024-04-06 0:00,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
2024-04-07 0:00,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2024-04-08 0:00,0,10,20,0,0,16,8,0,96,0,15,20,0,0,0,0
2024-04-09 0:00,0,0,10,0,1,20,0,0,138,0,0,10,0,48,0,0
2024-04-10 0:00,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0
2024-04-11 0:00,0,0,10,0,0,0,0,2,68,0,0,10,0,0,0,0
2024-04-12 0:00,0,10,0,0,0,0,0,0,42,0,7,0,0,10,0,0
2024-04-13 0:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2024-04-14 0:00,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0
2024-04-15 0:00,0,0,0,0,0,0,0,0,106,0,2,1,0,0,0,0
2024-04-16 0:00,0,0,0,0,0,0,0,3,21,4,0,0,0,1,0,0
2024-04-17 0:00,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
2024-04-18 0:00,3,0,0,0,0,5,0,0,4,0,6,0,0,0,0,0
2024-04-19 0:00,0,0,40,0,0,10,0,10,2,1,21,40,0,-10,0,0
2024-04-20 0:00,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0
2024-04-21 0:00,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2024-04-22 0:00,0,0,0,0,0,0,0,0,20,0,0,0,0,48,0,0
2024-04-23 0:00,0,40,40,34,0,0,0,0,8,0,0,29,-40,0,0,0
2024-04-24 0:00,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-04-25 0:00,0,7,0,0,0,0,0,0,5,0,0,0,40,0,0,0
2024-04-26 0:00,0,10,12,20,0,0,10,0,3,0,7,0,0,0,0,0
2024-04-27 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-28 0:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2024-04-29 0:00,0,0,0,0,0,0,0,0,12,0,0,0,0,96,0,0
2024-04-30 0:00,0,0,0,0,0,1,0,0,153,0,0,0,0,0,0,0
2024-05-01 0:00,8,0,0,0,6,0,0,0,0,11,0,0,15,0,0,0
2024-05-02 0:00,0,0,10,0,0,20,10,0,1,0,0,0,0,0,0,0
2024-05-03 0:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2024-05-04 0:00,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0
2024-05-05 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-06 0:00,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
2024-05-07 0:00,0,40,0,0,0,0,0,0,96,0,0,0,0,48,0,10
2024-05-08 0:00,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0
2024-05-09 0:00,0,40,0,0,0,10,0,0,14,1,15,0,0,0,0,0
2024-05-10 0:00,0,10,5,0,0,0,0,0,12,0,0,10,20,0,0,0
2024-05-11 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-12 0:00,0,0,0,0,0,1,0,0,16,0,1,0,0,0,0,0
2024-05-13 0:00,1,0,0,0,1,0,0,0,6,2,0,15,0,0,0,0
2024-05-14 0:00,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0
2024-05-15 0:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2024-05-16 0:00,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
2024-05-17 0:00,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-18 0:00,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
2024-05-19 0:00,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
2024-05-20 0:00,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0
2024-05-21 0:00,0,0,0,0,5,0,0,1,10,1,0,0,0,0,0,0
2024-05-22 0:00,6,40,20,10,0,0,20,0,12,5,0,20,0,0,1,0
2024-05-23 0:00,0,0,0,10,3,0,20,0,9,0,0,0,0,0,0,0
2024-05-24 0:00,3,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0
2024-05-25 0:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2024-05-26 0:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2024-05-27 0:00,0,15,0,0,9,5,0,0,54,0,0,12,0,0,0,10
2024-05-28 0:00,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0
2024-05-29 0:00,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
2024-05-30 0:00,0,10,0,10,0,0,-10,0,0,2,0,10,0,0,0,0
2024-05-31 0:00,0,0,5,0,0,0,0,0,10,0,0,5,0,48,0,0
2024-06-01 0:00,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2024-06-02 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-03 0:00,0,30,30,0,0,0,0,0,17,0,0,20,0,1,0,0
2024-06-04 0:00,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2024-06-05 0:00,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0
2024-06-06 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-07 0:00,0,0,0,0,0,15,0,37,0,15,6,0,0,48,2,0
2024-06-08 0:00,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2,0
2024-06-09 0:00,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
2024-06-10 0:00,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
2024-06-11 0:00,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
2024-06-12 0:00,0,0,0,40,0,0,0,0,123,1,0,0,0,0,0,0
2024-06-13 0:00,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2024-06-14 0:00,0,0,0,0,0,0,0,0,98,2,0,0,0,55,0,5
2024-06-15 0:00,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
2024-06-16 0:00,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
2024-06-17 0:00,0,0,0,0,6,15,0,0,27,0,15,0,0,0,0,0
2024-06-18 0:00,0,0,0,0,0,0,0,0,54,3,0,0,0,0,0,0
2024-06-19 0:00,0,14,53,6,0,0,0,36,3,0,0,14,0,0,0,0
2024-06-20 0:00,0,0,0,0,0,0,0,1,18,0,0,0,0,1,0,0
2024-06-21 0:00,0,0,0,0,1,0,0,4,0,0,0,0,40,96,0,0
2024-06-22 0:00,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0
2024-06-23 0:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2024-06-24 0:00,0,0,0,0,0,0,0,0,4,1,1,0,0,0,1,0
2024-06-25 0:00,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0
2024-06-26 0:00,0,45,0,40,0,15,40,36,4,1,20,30,0,1,0,0
2024-06-27 0:00,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0
2024-06-28 0:00,0,0,0,0,0,2,0,0,23,0,0,0,0,0,0,0
2024-06-29 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-30 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-01 0:00,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0
2024-07-02 0:00,0,0,0,0,0,0,0,0,2,2,-1,0,0,0,0,0
2024-07-03 0:00,0,40,45,6,0,0,12,1,34,10,0,20,0,0,1,0
2024-07-04 0:00,0,0,0,0,0,0,0,0,8,0,0,10,0,0,0,0
2024-07-05 0:00,0,0,0,0,0,0,0,0,30,1,0,0,0,1,0,0
2024-07-06 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-07 0:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
